frame,position,phase,lumen_area,lumen_circumf,longest_distance,shortest_distance,elliptic_ratio,vector_length,vector_angle,measurement_1,measurement_2,pullback_speed,pullback_start_frame,frame_rate
649,17.43333333,D,9.10000000,11.60532497,2.53711120,4.56680016,1.80000000,1.11803399,90,1.5,1.9,1.00000000,126,30
775,21.63333333,D,8.30000000,11.59092153,2.24328503,4.71089856,2.10000000,1.41421356,100,1.4,1.7,1.00000000,126,30
748,20.73333333,D,8.80000000,11.58256997,2.42839648,4.61395331,1.90000000,1.11803399,110,1.5,1.9,1.00000000,126,30
678,18.40000000,D,8.10000000,11.62324860,2.16514122,4.76331069,2.20000000,0.00000000,120,1.2,1.6,1.00000000,126,30
111,0.00000000,S,12.60000000,12.68760054,3.65636640,4.38763967,1.20000000,1.41421356,230,,,1.00000000,111,30
142,1.03333333,S,10.60000000,11.56758398,3.50277023,3.85304725,1.10000000,1.11803399,240,,,1.00000000,111,30
170,1.96666667,S,10.10000000,11.26589292,3.58604509,3.58604509,1.00000000,1.00000000,250,,,1.00000000,111,30
197,2.86666667,S,10.80000000,11.67620217,3.53566081,3.88922689,1.10000000,1.11803399,260,,,1.00000000,111,30
224,3.76666667,S,10.20000000,11.34722886,3.43604468,3.77964915,1.10000000,1.41421356,270,,,1.00000000,111,30
252,4.70000000,S,9.90000000,11.15379169,3.55036216,3.55036216,1.00000000,1.11803399,280,,,1.00000000,111,30
280,5.63333333,S,9.60000000,11.00842898,3.33345298,3.66679828,1.10000000,0.70710678,290,,,1.00000000,111,30
309,6.60000000,S,9.10000000,10.69364169,3.40389187,3.40389187,1.00000000,0.50000000,300,1.7,,1.00000000,111,30
339,7.60000000,S,9.50000000,10.92613934,3.47789817,3.47789817,1.00000000,0.70710678,310,1.6,,1.00000000,111,30
366,8.50000000,S,9.60000000,11.00842898,3.33345298,3.66679828,1.10000000,1.11803399,320,1.5,,1.00000000,111,30
393,9.40000000,S,7.50000000,9.98165152,2.61169028,3.65636640,1.40000000,1.00000000,330,1.5,,1.00000000,111,30
474,12.10000000,S,7.40000000,9.80867304,2.69214993,3.49979491,1.30000000,0.50000000,340,1.4,2.0,1.00000000,111,30
501,13.00000000,S,7.40000000,9.91488387,2.59422059,3.63190882,1.40000000,0.00000000,350,1.4,2.0,1.00000000,111,30
447,11.20000000,S,7.30000000,9.84766354,2.57663245,3.60728543,1.40000000,0.50000000,0,1.5,1.9,1.00000000,111,30
421,10.33333333,S,6.80000000,10.03208184,2.19317488,3.94771479,1.80000000,1.00000000,10,1.5,1.8,1.00000000,111,30
526,13.83333333,S,6.90000000,9.96012570,2.27329158,3.86459569,1.70000000,1.11803399,20,1.8,1.6,1.00000000,111,30
581,15.66666667,S,6.70000000,12.47046640,1.58399207,5.38557303,3.40000000,0.70710678,30,1.3,1.8,1.00000000,111,30
556,14.83333333,S,6.50000000,11.82288479,1.63392038,5.06515319,3.10000000,0.50000000,40,1.3,1.8,1.00000000,111,30
635,17.46666667,S,6.40000000,11.26748628,1.70594895,4.77665706,2.80000000,0.70710678,50,1.3,1.7,1.00000000,111,30
608,16.56666667,S,6.70000000,11.36901184,1.77750397,4.79926071,2.70000000,1.11803399,60,1.3,1.9,1.00000000,111,30
661,18.33333333,S,5.50000000,11.84958467,1.35751490,5.15855663,3.80000000,1.41421356,70,1.3,1.6,1.00000000,111,30
748,21.23333333,S,8.80000000,11.58256997,2.42839648,4.61395331,1.90000000,1.11803399,80,1.5,1.5,1.00000000,111,30
678,18.90000000,S,8.10000000,11.62324860,2.16514122,4.76331069,2.20000000,1.00000000,90,1.2,1.2,1.00000000,111,30
